temperature,time,concentration,type
6.0,117.29323308270676,1716297364.3342848,预测
6.0,117.59398496240601,1782752928.7425854,预测
6.0,117.89473684210526,1851206630.0650337,预测
6.0,118.19548872180451,1921674109.7946103,预测
6.0,118.49624060150376,1994167550.054341,预测
6.0,118.796992481203,2068695426.765159,预测
6.0,119.09774436090225,2145262266.1428928,预测
6.0,119.3984962406015,2223868406.68738,预测
6.0,119.69924812030075,2304509768.964697,预测
6.0,120.0,2387177635.6044025,预测
7.0,0.0,195.99999999999991,预测
7.0,0.3007518796992481,197.70434057505614,预测
7.0,0.6015037593984962,199.49651066892702,预测
7.0,0.9022556390977443,201.38103638656432,预测
7.0,1.2030075187969924,203.36267707598077,预测
7.0,1.5037593984962405,205.44643734792663,预测
7.0,1.8045112781954886,207.63757971497537,预测
7.0,2.1052631578947367,209.9416378819389,预测
7.0,2.406015037593985,212.36443072117297,预测
7.0,2.706766917293233,214.9120769680716,预测
7.0,3.007518796992481,217.59101067386146,预测
7.0,3.308270676691729,220.40799745472265,预测
7.0,3.6090225563909772,223.37015157827207,预测
7.0,3.9097744360902253,226.48495393056362,预测
7.0,4.2105263157894735,229.76027090897634,预测
7.0,4.511278195488721,233.20437428870878,预测
7.0,4.81203007518797,236.82596211304852,预测
7.0,5.112781954887218,240.63418066017817,预测
7.0,5.413533834586466,244.6386475419916,预测
7.0,5.7142857142857135,248.8494759932579,预测
7.0,6.015037593984962,253.27730041247602,预测
7.0,6.315789473684211,257.9333032189206,预测
7.0,6.616541353383458,262.8292430937073,预测
7.0,6.917293233082706,267.9774846762013,预测
7.0,7.2180451127819545,273.3910297907645,预测
7.0,7.518796992481203,279.0835502827072,预测
7.0,7.819548872180451,285.069422546366,预测
7.0,8.120300751879698,291.3637638325161,预测
7.0,8.421052631578947,297.9824704267994,预测
7.0,8.721804511278195,304.9422577956057,预测
7.0,9.022556390977442,312.26070280077323,预测
7.0,9.32330827067669,319.95628808974,预测
7.0,9.62406015037594,328.0484487732404,预测
7.0,9.924812030075188,336.55762150843793,预测
7.0,10.225563909774436,345.5052961114487,预测
7.0,10.526315789473683,354.91406982960234,预测
7.0,10.827067669172932,364.8077044105086,预测
7.0,11.12781954887218,375.2111861120519,预测
7.0,11.428571428571427,386.1507888048682,预测
7.0,11.729323308270676,397.6541403266723,预测
7.0,12.030075187969924,409.75029225600963,预测
7.0,12.330827067669173,422.46979328164326,预测
7.0,12.631578947368421,435.8447663528745,预测
7.0,12.932330827067668,449.90898980563304,预测
7.0,13.233082706766917,464.69798266922396,预测
7.0,13.533834586466165,480.2490943691671,预测
7.0,13.834586466165412,496.6015990526807,预测
7.0,14.13533834586466,513.7967947750113,预测
7.0,14.436090225563909,531.878107797123,预测
7.0,14.736842105263158,550.8912022581276,预测
7.0,15.037593984962406,570.8840954994497,预测
7.0,15.338345864661653,591.9072793319573,预测
